,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
151,1.3101,1559.904331297434,30.121,0.0020352027027027027,0.0754,,,,,
152,1.3702,1629.9167269244672,33.05,0.002233108108108108,0.0767,,,,,
153,1.402,1664.290342247922,37.271,0.002518310810810811,0.0777,,,,,
154,1.4584,1729.0411694253703,40.971,0.0027683108108108104,0.079,,,,,
155,1.4929,1768.3276860498731,43.556,0.002942972972972973,0.0803,,,,,
156,1.4746,1746.0235772316587,43.65,0.002949324324324324,0.0813,,,,,
157,1.425,1690.5476866642575,38.928,0.0026302702702702702,0.0822,,,,,
158,1.4099,1653.5183127213588,57.631,0.0038939864864864864,0.0826,,,,,
159,1.3409,1594.7312794723528,32.675,0.00220777027027027,0.0826,,,,,
160,1.2919,1538.107589194073,29.829,0.002015472972972973,0.0822,,,,,
161,1.2449,1484.2962332128657,26.598,0.001797162162162162,0.0813,,,,,
162,1.2062,1439.4533145645103,24.472,0.0016535135135135135,0.0809,,,,,
163,1.1571,1382.2962575713768,22.038,0.001489054054054054,0.08,,,,,
164,1.0835,1279.1133554391038,35.895,0.0024253378378378382,0.0796,,,,,
165,1.0611,1270.9482113118902,16.874,0.001140135135135135,0.0784,,,,,
166,1.0182,1220.5908906396821,15.165,0.0010246621621621621,0.0771,,,,,
167,0.96805,1162.0084831405857,12.882,0.0008704054054054054,0.0764,,,,,
168,0.91647,1101.8725316190819,10.417,0.0007038513513513514,0.0751,,,,,
169,0.87248,1050.2010137549694,8.6993,0.0005877905405405405,0.0743,,,,,
170,0.82572,995.812437889411,6.3368,0.00042816216216216217,0.0736,,,,,
171,0.77985,940.58422578605,5.8941,0.00039825,0.0732,,,,,
172,0.72356,874.6591019949404,3.5019,0.00023661486486486487,0.0726,,,,,
173,0.6802,822.9152944344055,2.6211,0.00017710135135135137,0.0718,,,,,
174,0.62899,761.1920997578605,2.1924,0.00014813513513513516,0.0711,,,,,
175,0.57444,695.3969568052041,1.782,0.00012040540540540541,0.0711,,,,,
176,0.52731,639.0266240946873,0.9522,6.433783783783784e-05,0.0703,,,,,
177,0.48321,586.0807328442356,0.37537,2.5362837837837837e-05,0.0701,,,,,
178,0.42745,518.7806486418503,0.001374,9.283783783783784e-08,0.0701,,,,,
179,0.3752,455.3697931308276,-0.001879,-1.2695945945945946e-07,0.0701,,,,,
180,0.32681,396.64042881315504,-0.001868,-1.262162162162162e-07,0.0695,,,,,
181,0.27534,334.17309067799056,-0.001978,-1.3364864864864865e-07,0.0688,,,,,
182,0.22147,268.792742386339,-0.001879,-1.2695945945945946e-07,0.0688,,,,,
183,0.17287,209.80859696747376,-0.001957,-1.3222972972972972e-07,0.0688,,,,,
184,0.12256,148.74893972461146,-0.001894,-1.27972972972973e-07,0.0688,,,,,
185,0.08401,101.95954714853633,0.00063,4.256756756756757e-08,0.0691,,,,,
186,0.056751,68.87852634658475,-0.001702,-1.15e-07,0.0688,,,,,
187,0.038686,46.953629308276106,-0.001702,-1.15e-07,0.0688,,,,,
188,0.052155,63.30041813191182,-0.001608,-1.0864864864864865e-07,0.0688,,,,,
189,0.13506,163.91644308131555,0.001442,9.743243243243242e-08,0.0688,,,,,
190,0.18773,227.84330579472356,-0.001572,-1.0621621621621622e-07,0.0691,,,,,
191,0.2369,287.5193504882544,-0.001603,-1.0831081081081081e-07,0.0691,,,,,
192,0.28167,341.85519172822546,-0.001566,-1.0581081081081081e-07,0.0691,,,,,
193,0.33749,409.60216495952295,-0.001639,-1.1074324324324324e-07,0.0688,,,,,
194,0.39209,475.8685062696061,-0.001754,-1.185135135135135e-07,0.0688,,,,,
195,0.44032,534.4036098435129,-0.001691,-1.1425675675675676e-07,0.0688,,,,,
196,0.4852,588.202650469823,0.66865,4.5179054054054055e-05,0.0688,,,,,
197,0.54221,657.1383946078786,0.92407,6.243716216216216e-05,0.0691,,,,,
198,0.59473,720.1317632490061,1.6725,0.00011300675675675677,0.0688,,,,,
199,0.63652,769.7547133863391,2.7687,0.00018707432432432433,0.0688,,,,,
200,0.68663,830.027174199494,3.3131,0.00022385810810810812,0.0691,,,,,
201,0.73863,892.9031659233827,3.5478,0.00023971621621621622,0.0691,,,,,
202,0.78748,951.0909061293819,4.6477,0.0003140337837837838,0.0697,,,,,
203,0.832,1004.337967582219,5.4331,0.00036710135135135133,0.0699,,,,,
204,0.88373,1064.653769176003,7.9003,0.000533804054054054,0.0699,,,,,
205,0.93483,1124.9511604662089,9.6213,0.0006500878378378378,0.0705,,,,,
206,0.98662,1186.747782088905,10.6805,0.0007216554054054054,0.0709,,,,,
207,1.02449,1230.8098570039754,12.58,0.00085,0.0711,,,,,
208,1.07643,1290.527728698952,15.9,0.0010743243243243243,0.0718,,,,,
209,1.07318,1285.567310466209,16.916,0.001142972972972973,0.0724,,,,,
210,1.11043,1327.7224117491867,19.97,0.0013493243243243242,0.073,,,,,
211,1.212,1447.1225840260208,23.842,0.0016109459459459458,0.0736,,,,,
212,1.2595,1502.4477735814962,26.166,0.001767972972972973,0.0743,,,,,
213,1.3096,1560.3184977231658,29.1,0.001966216216216216,0.0754,,,,,
214,1.3514,1607.5427845319841,32.607,0.0022031756756756755,0.0767,,,,,
215,1.39,1650.529336465486,36.468,0.0024640540540540544,0.078,,,,,
216,1.4261,1670.5837205276473,60.227,0.004069391891891891,0.079,,,,,
217,1.4668,1736.6769734730756,43.53,0.0029412162162162163,0.0803,,,,,
218,1.4939,1768.9633531984098,44.134,0.0029820270270270273,0.0816,,,,,
219,1.4543,1723.8411341163712,41.195,0.002783445945945946,0.0822,,,,,
220,1.3514,1600.132784531984,40.017,0.0027038513513513514,0.0826,,,,,
221,1.353,1587.3416519696423,54.75,0.0036993243243243243,0.0826,,,,,
222,1.3221,1573.05033707987,31.539,0.0021310135135135136,0.0829,,,,,
223,1.2715,1515.458779363932,27.719,0.0018729054054054054,0.0822,,,,,
224,1.2245,1459.6314233827247,26.504,0.001790810810810811,0.0813,,,,,
225,1.1791,1407.766934839176,23.268,0.0015721621621621622,0.0809,,,,,
226,1.1368,1359.4618144560898,20.235,0.0013672297297297297,0.08,,,,,
227,1.0851,1299.9202228767617,17.03,0.0011506756756756757,0.0793,,,,,
228,1.0235,1227.4773265269246,14.711,0.0009939864864864866,0.0784,,,,,
229,1.0161,1221.112189627756,12.095,0.0008172297297297298,0.0774,,,,,
230,0.94702,1138.4550630068666,10.912,0.0007372972972972974,0.0764,,,,,
231,0.8955,1078.5939315142753,8.245,0.0005570945945945945,0.0754,,,,,
232,0.84528,1018.1582673147815,7.7303,0.0005223175675675675,0.0748,,,,,
233,0.80354,968.5898005348753,6.6403,0.0004486689189189189,0.0738,,,,,
234,0.75207,906.8586523997109,5.904,0.00039891891891891894,0.0734,,,,,
235,0.69631,841.5381721973256,3.5504,0.00023989189189189188,0.0726,,,,,
236,0.65086,787.0508002963498,2.8766,0.00019436486486486485,0.0724,,,,,
237,0.60755,735.2753760932418,2.0881,0.00014108783783783782,0.0716,,,,,
238,0.55456,671.8627538923022,1.1885,8.030405405405405e-05,0.0713,,,,,
239,0.4989,604.7397304047705,0.75881,5.1270945945945945e-05,0.0707,,,,,
240,0.45418,551.2063795222263,0.016966,1.1463513513513511e-06,0.0703,,,,,
241,0.40276,488.8148427444886,0.001738,1.1743243243243243e-07,0.0701,,,,,
242,0.34695,421.08015718467647,0.00166,1.1216216216216217e-07,0.0697,,,,,
243,0.29669,360.0812612992411,0.001645,1.1114864864864865e-07,0.0693,,,,,
244,0.24867,301.80120482652694,0.001405,9.493243243243243e-08,0.0691,,,,,
245,0.19558,237.36731391073366,0.001707,1.1533783783783784e-07,0.0688,,,,,
246,0.14531,176.35653135381278,0.001442,9.743243243243242e-08,0.0688,,,,,
247,0.0994,120.6404505645103,-0.001936,-1.3081081081081082e-07,0.0691,,,,,
248,0.067467,81.88069651029997,0.001785,1.206081081081081e-07,0.0691,,,,,
249,0.045769,55.54675972135887,0.001572,1.0621621621621622e-07,0.0688,,,,,
