,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
132,0.15879027,192.71888320621252,-0.000349,-2.358108108108108e-08,0.499,,,,,
133,0.18292824,222.01433342756775,-0.000338,-2.2837837837837836e-08,0.499,,,,,
134,0.20578293,249.7522888705493,-0.000307,-2.0743243243243243e-08,0.501,,,,,
135,0.22436937,272.3101135067908,-0.00038,-2.5675675675675677e-08,0.501,,,,,
136,0.25080187,304.39031341047706,-0.000323,-2.1824324324324324e-08,0.501,,,,,
137,0.27395646,332.49234063130467,-0.000385,-2.6013513513513513e-08,0.501,,,,,
138,0.29603702,359.29084292458975,-0.000437,-2.9527027027027027e-08,0.501,,,,,
139,0.31614385,383.6938059567944,-0.000401,-2.7094594594594595e-08,0.501,,,,,
140,0.34199748,415.07153335820743,-0.000427,-2.8851351351351352e-08,0.501,,,,,
141,0.36498469,442.970369971713,-0.000442,-2.986486486486486e-08,0.501,,,,,
142,0.38511245,467.39878705733645,-0.000458,-3.0945945945945945e-08,0.501,,,,,
143,0.40756961,494.65432539876036,-0.000479,-3.2364864864864865e-08,0.501,,,,,
144,0.43163085,523.8566569398085,-0.000474,-3.2027027027027026e-08,0.501,,,,,
145,0.45651506,554.0578151340875,-0.000484,-3.2702702702702705e-08,0.501,,,,,
146,0.47568037,577.3181222726021,-0.000484,-3.2702702702702705e-08,0.499,,,,,
147,0.49873035,605.2931157730213,-0.000474,-3.2027027027027026e-08,0.501,,,,,
148,0.39015485,427.758124287116,45.76,0.0030918918918918918,0.501,,,,,
149,0.43816575,476.93837638877847,54.849,0.003706013513513513,0.501,,,,,
150,0.44036265,467.33768174739794,67.116,0.004534864864864865,0.501,,,,,
151,0.45483426,487.17339939082757,64.844,0.004381351351351351,0.501,,,,,
152,0.46807144,492.8479298960897,75.235,0.0050834459459459455,0.501,,,,,
153,0.47388798,487.3742734122371,87.768,0.00593027027027027,0.501,,,,,
154,0.48144809,492.964730558558,91.353,0.0061725,0.501,,,,,
155,0.49847927,510.1529142253669,94.835,0.00640777027027027,0.501,,,,,
156,0.50663917,512.2453167907084,102.646,0.006935540540540541,0.501,,,,,
157,0.50420515,505.23122667782803,106.706,0.007209864864864865,0.501,,,,,
158,0.49631027,507.5154701801916,94.84,0.0064081081081081084,0.501,,,,,
159,0.48153876,499.98977375891576,84.438,0.005705270270270271,0.501,,,,,
160,0.47475977,494.0503362956596,82.15,0.005550675675675676,0.501,,,,,
161,0.46530265,489.61754043189364,75.105,0.005074662162162163,0.501,,,,,
162,0.44815291,481.3214643879544,62.587,0.004228851351351351,0.501,,,,,
163,0.4410531,471.47465823010475,63.817,0.00431195945945946,0.501,,,,,
164,0.43066143,465.50162973267436,57.178,0.0038633783783783783,0.501,,,,,
165,0.4167896,454.83084537159374,51.013,0.003446824324324324,0.501,,,,,
166,0.40434749,445.25426520611853,45.489,0.003073581081081081,0.501,,,,,
167,0.3922541,436.8719150486809,39.194,0.0026482432432432435,0.501,,,,,
168,0.39101268,447.8302443771449,26.729,0.0018060135135135134,0.501,,,,,
169,0.37308182,426.777148650141,26.02,0.0017581081081081082,0.501,,,,,
170,0.3694273,426.995777782472,21.366,0.0014436486486486485,0.501,,,,,
171,0.34533816,404.22657992797974,14.899,0.0010066891891891891,0.501,,,,,
172,0.3553044,431.22298501040837,-0.001707,-1.1533783783783784e-07,0.501,,,,,
173,0.33157792,402.4265396840044,-0.001311,-8.858108108108108e-08,0.501,,,,,
174,0.30605207,371.44649310053853,-0.00115,-7.77027027027027e-08,0.501,,,,,
175,0.28348332,344.05547464200936,-0.001082,-7.310810810810812e-08,0.501,,,,,
176,0.26390653,320.296033745215,-0.001348,-9.108108108108109e-08,0.501,,,,,
177,0.23988713,291.14449303766173,-0.001364,-9.216216216216216e-08,0.501,,,,,
178,0.21469606,260.5707989421829,-0.001244,-8.405405405405406e-08,0.501,,,,,
179,0.19221797,233.28990054734004,-0.001265,-8.547297297297297e-08,0.501,,,,,
180,0.17245985,209.31013938650162,-0.001285,-8.682432432432432e-08,0.501,,,,,
181,0.14812661,179.77754538105168,-0.001145,-7.736486486486486e-08,0.501,,,,,
182,0.12375152,150.19441340543548,-0.001259,-8.506756756756756e-08,0.501,,,,,
183,0.10347731,125.58829176590892,-0.00128,-8.648648648648649e-08,0.501,,,,,
184,0.0816269,99.06880796685942,-0.000921,-6.222972972972973e-08,0.501,,,,,
185,0.05849324,70.99267179945068,-0.001348,-9.108108108108109e-08,0.501,,,,,
186,0.03697063,44.871429091691354,-0.00139,-9.391891891891892e-08,0.501,,,,,
187,0.02430535,29.499796828677265,-0.001192,-8.054054054054054e-08,0.501,,,,,
188,0.02421468,29.390242628319477,-0.001681,-1.1358108108108108e-07,0.501,,,,,
189,0.02425653,29.44088859848572,-0.001535,-1.0371621621621621e-07,0.501,,,,,
190,0.05301146,64.33946449794723,-0.001197,-8.087837837837838e-08,0.501,,,,,
191,0.07699599,93.44905963203107,-0.001556,-1.0513513513513514e-07,0.501,,,,,
192,0.10220799,124.0482227809288,-0.001743,-1.1777027027027027e-07,0.501,,,,,
193,0.12547417,152.2851581188616,-0.00128,-8.648648648648649e-08,0.501,,,,,
194,0.14775697,179.3295444562667,-0.001764,-1.1918918918918918e-07,0.501,,,,,
195,0.16861703,204.6466829947633,-0.001733,-1.1709459459459459e-07,0.501,,,,,
196,0.19267827,233.84853553581135,-0.001249,-8.439189189189189e-08,0.501,,,,,
197,0.21779961,264.3379956210228,-0.001764,-1.1918918918918918e-07,0.501,,,,,
198,0.23843649,289.38428892530897,-0.001754,-1.185135135135135e-07,0.501,,,,,
199,0.25859214,313.84609618770514,-0.001311,-8.858108108108108e-08,0.501,,,,,
200,0.28392968,344.5979001104301,-0.001775,-1.1993243243243245e-07,0.501,,,,,
201,0.30781656,373.58863164745935,-0.001785,-1.206081081081081e-07,0.501,,,,,
202,0.32892072,399.2020313369136,-0.001759,-1.1885135135135134e-07,0.501,,,,,
203,0.35103614,426.04280006699673,-0.001769,-1.1952702702702702e-07,0.501,,,,,
